contract_num,starting_account_to_stock_ratio,years_to_maturity,monthly_account_crediting_rate,monthly_valuation_discount_rate,mu_stock_drift,sigma_stock_vol,option_value_time_0
77,0.8747,20,0.007,0.002,0.002,0.06,162.2865
77,0.8747,20,0.007,0.002,0.002,0.04,171.1628
77,0.8747,20,0.007,0.002,0.002,0.02,183.457
77,0.8747,20,0.007,0.002,0.002,0.0,188.5847
77,0.8747,20,0.007,0.002,0.004,0.08,119.3764
77,0.8747,20,0.007,0.002,0.004,0.06,118.1329
77,0.8747,20,0.007,0.002,0.004,0.04,114.6759
77,0.8747,20,0.007,0.002,0.004,0.02,120.4766
77,0.8747,20,0.007,0.002,0.004,0.0,127.4225
77,0.8747,20,0.007,0.002,0.006,0.08,82.265
77,0.8747,20,0.007,0.002,0.006,0.06,74.1176
77,0.8747,20,0.007,0.002,0.006,0.04,61.5172
77,0.8747,20,0.007,0.002,0.006,0.02,42.8617
77,0.8747,20,0.007,0.002,0.006,0.0,28.7775
77,0.8747,20,0.007,0.002,0.008,0.08,53.5496
77,0.8747,20,0.007,0.002,0.008,0.06,39.0474
77,0.8747,20,0.007,0.002,0.008,0.04,22.6721
77,0.8747,20,0.007,0.002,0.008,0.02,4.3838
77,0.8747,20,0.007,0.002,0.008,0.0,0.0
78,0.9989,18,0.003,0.01,-0.01,0.08,19.4222
78,0.9989,18,0.003,0.01,-0.01,0.06,20.0031
78,0.9989,18,0.003,0.01,-0.01,0.04,20.3623
78,0.9989,18,0.003,0.01,-0.01,0.02,20.5514
78,0.9989,18,0.003,0.01,-0.01,0.0,20.6133
78,0.9989,18,0.003,0.01,-0.008,0.08,18.2488
78,0.9989,18,0.003,0.01,-0.008,0.06,18.9492
78,0.9989,18,0.003,0.01,-0.008,0.04,19.5243
78,0.9989,18,0.003,0.01,-0.008,0.02,19.8077
78,0.9989,18,0.003,0.01,-0.008,0.0,19.8916
78,0.9989,18,0.003,0.01,-0.006,0.08,16.5226
78,0.9989,18,0.003,0.01,-0.006,0.06,17.4648
78,0.9989,18,0.003,0.01,-0.006,0.04,18.1812
78,0.9989,18,0.003,0.01,-0.006,0.02,18.6505
78,0.9989,18,0.003,0.01,-0.006,0.0,18.7821
78,0.9989,18,0.003,0.01,-0.004,0.08,14.3441
78,0.9989,18,0.003,0.01,-0.004,0.06,15.2003
78,0.9989,18,0.003,0.01,-0.004,0.04,16.1882
78,0.9989,18,0.003,0.01,-0.004,0.02,16.8641
78,0.9989,18,0.003,0.01,-0.004,0.0,17.0765
78,0.9989,18,0.003,0.01,-0.002,0.08,12.0076
78,0.9989,18,0.003,0.01,-0.002,0.06,12.4574
78,0.9989,18,0.003,0.01,-0.002,0.04,13.3242
78,0.9989,18,0.003,0.01,-0.002,0.02,14.0903
78,0.9989,18,0.003,0.01,-0.002,0.0,14.4546
78,0.9989,18,0.003,0.01,0.0,0.08,9.4958
78,0.9989,18,0.003,0.01,0.0,0.06,9.4694
78,0.9989,18,0.003,0.01,0.0,0.04,9.3979
78,0.9989,18,0.003,0.01,0.0,0.02,9.9513
78,0.9989,18,0.003,0.01,0.0,0.0,10.4241
78,0.9989,18,0.003,0.01,0.002,0.08,7.0401
78,0.9989,18,0.003,0.01,0.002,0.06,6.2786
78,0.9989,18,0.003,0.01,0.002,0.04,5.3634
78,0.9989,18,0.003,0.01,0.002,0.02,4.5027
78,0.9989,18,0.003,0.01,0.002,0.0,4.2282
78,0.9989,18,0.003,0.01,0.004,0.08,4.6995
78,0.9989,18,0.003,0.01,0.004,0.06,3.6954
78,0.9989,18,0.003,0.01,0.004,0.04,2.3127
78,0.9989,18,0.003,0.01,0.004,0.02,0.756
78,0.9989,18,0.003,0.01,0.004,0.0,0.0
78,0.9989,18,0.003,0.01,0.006,0.08,2.895
78,0.9989,18,0.003,0.01,0.006,0.06,1.7991
78,0.9989,18,0.003,0.01,0.006,0.04,0.6997
78,0.9989,18,0.003,0.01,0.006,0.02,0.028
78,0.9989,18,0.003,0.01,0.006,0.0,0.0
78,0.9989,18,0.003,0.01,0.008,0.08,1.5932
78,0.9989,18,0.003,0.01,0.008,0.06,0.758
78,0.9989,18,0.003,0.01,0.008,0.04,0.1375
78,0.9989,18,0.003,0.01,0.008,0.02,0.0
78,0.9989,18,0.003,0.01,0.008,0.0,0.0
79,1.1813,12,0.009,0.002,-0.01,0.08,292.5978
79,1.1813,12,0.009,0.002,-0.01,0.06,297.7535
79,1.1813,12,0.009,0.002,-0.01,0.04,300.5742
79,1.1813,12,0.009,0.002,-0.01,0.02,302.3444
79,1.1813,12,0.009,0.002,-0.01,0.0,302.8472
79,1.1813,12,0.009,0.002,-0.008,0.08,283.5705
79,1.1813,12,0.009,0.002,-0.008,0.06,289.8796
79,1.1813,12,0.009,0.002,-0.008,0.04,293.753
79,1.1813,12,0.009,0.002,-0.008,0.02,296.1707
79,1.1813,12,0.009,0.002,-0.008,0.0,296.9066
79,1.1813,12,0.009,0.002,-0.006,0.08,270.7842
79,1.1813,12,0.009,0.002,-0.006,0.06,279.3585
79,1.1813,12,0.009,0.002,-0.006,0.04,285.1845
79,1.1813,12,0.009,0.002,-0.006,0.02,288.0264
79,1.1813,12,0.009,0.002,-0.006,0.0,288.9991
79,1.1813,12,0.009,0.002,-0.004,0.08,256.2157
79,1.1813,12,0.009,0.002,-0.004,0.06,266.7687
79,1.1813,12,0.009,0.002,-0.004,0.04,273.4206
79,1.1813,12,0.009,0.002,-0.004,0.02,277.1659
79,1.1813,12,0.009,0.002,-0.004,0.0,278.4735
79,1.1813,12,0.009,0.002,-0.002,0.08,236.8897
79,1.1813,12,0.009,0.002,-0.002,0.06,248.4603
79,1.1813,12,0.009,0.002,-0.002,0.04,257.2042
79,1.1813,12,0.009,0.002,-0.002,0.02,262.6999
79,1.1813,12,0.009,0.002,-0.002,0.0,264.4629
79,1.1813,12,0.009,0.002,0.0,0.08,215.851
79,1.1813,12,0.009,0.002,0.0,0.06,226.3325
79,1.1813,12,0.009,0.002,0.0,0.04,237.428
79,1.1813,12,0.009,0.002,0.0,0.02,243.8246
79,1.1813,12,0.009,0.002,0.0,0.0,245.8135
79,1.1813,12,0.009,0.002,0.002,0.08,189.7123
79,1.1813,12,0.009,0.002,0.002,0.06,198.5351
79,1.1813,12,0.009,0.002,0.002,0.04,209.2462
79,1.1813,12,0.009,0.002,0.002,0.02,218.1932
79,1.1813,12,0.009,0.002,0.002,0.0,220.9895
79,1.1813,12,0.009,0.002,0.004,0.08,161.5566
79,1.1813,12,0.009,0.002,0.004,0.06,167.0919
79,1.1813,12,0.009,0.002,0.004,0.04,174.3342
79,1.1813,12,0.009,0.002,0.004,0.02,183.994
79,1.1813,12,0.009,0.002,0.004,0.0,187.9464
79,1.1813,12,0.009,0.002,0.006,0.08,131.9464
79,1.1813,12,0.009,0.002,0.006,0.06,131.9022
79,1.1813,12,0.009,0.002,0.006,0.04,132.9609
79,1.1813,12,0.009,0.002,0.006,0.02,138.9306
79,1.1813,12,0.009,0.002,0.006,0.0,143.963
79,1.1813,12,0.009,0.002,0.008,0.08,102.4654
79,1.1813,12,0.009,0.002,0.008,0.06,95.9791
79,1.1813,12,0.009,0.002,0.008,0.04,88.4673
79,1.1813,12,0.009,0.002,0.008,0.02,83.1715
79,1.1813,12,0.009,0.002,0.008,0.0,85.417
80,1.2771,3,0.005,0.004,-0.01,0.08,65.3595
80,1.2771,3,0.005,0.004,-0.01,0.06,67.1636
80,1.2771,3,0.005,0.004,-0.01,0.04,68.8472
80,1.2771,3,0.005,0.004,-0.01,0.02,70.3231
80,1.2771,3,0.005,0.004,-0.01,0.0,70.7129
80,1.2771,3,0.005,0.004,-0.008,0.08,60.9011
80,1.2771,3,0.005,0.004,-0.008,0.06,62.7229
80,1.2771,3,0.005,0.004,-0.008,0.04,64.3867
80,1.2771,3,0.005,0.004,-0.008,0.02,65.8819
80,1.2771,3,0.005,0.004,-0.008,0.0,66.2886
80,1.2771,3,0.005,0.004,-0.006,0.08,56.0055
80,1.2771,3,0.005,0.004,-0.006,0.06,57.4211
80,1.2771,3,0.005,0.004,-0.006,0.04,59.4824
80,1.2771,3,0.005,0.004,-0.006,0.02,61.1039
80,1.2771,3,0.005,0.004,-0.006,0.0,61.5435
80,1.2771,3,0.005,0.004,-0.004,0.08,52.0792
80,1.2771,3,0.005,0.004,-0.004,0.06,53.1074
80,1.2771,3,0.005,0.004,-0.004,0.04,54.5405
80,1.2771,3,0.005,0.004,-0.004,0.02,55.7944
80,1.2771,3,0.005,0.004,-0.004,0.0,56.4543
80,1.2771,3,0.005,0.004,-0.002,0.08,47.1867
80,1.2771,3,0.005,0.004,-0.002,0.06,47.2865
80,1.2771,3,0.005,0.004,-0.002,0.04,48.9956
80,1.2771,3,0.005,0.004,-0.002,0.02,50.1305
80,1.2771,3,0.005,0.004,-0.002,0.0,50.9962
80,1.2771,3,0.005,0.004,0.0,0.08,42.495
80,1.2771,3,0.005,0.004,0.0,0.06,42.2916
80,1.2771,3,0.005,0.004,0.0,0.04,43.0798
80,1.2771,3,0.005,0.004,0.0,0.02,44.6263
80,1.2771,3,0.005,0.004,0.0,0.0,45.1422
80,1.2771,3,0.005,0.004,0.002,0.08,39.0312
80,1.2771,3,0.005,0.004,0.002,0.06,37.6161
80,1.2771,3,0.005,0.004,0.002,0.04,37.5889
80,1.2771,3,0.005,0.004,0.002,0.02,38.2645
80,1.2771,3,0.005,0.004,0.002,0.0,38.8638
80,1.2771,3,0.005,0.004,0.004,0.08,34.2724
80,1.2771,3,0.005,0.004,0.004,0.06,32.8652
80,1.2771,3,0.005,0.004,0.004,0.04,31.0686
80,1.2771,3,0.005,0.004,0.004,0.02,31.3787
80,1.2771,3,0.005,0.004,0.004,0.0,32.1302
80,1.2771,3,0.005,0.004,0.006,0.08,30.257
80,1.2771,3,0.005,0.004,0.006,0.06,27.8354
80,1.2771,3,0.005,0.004,0.006,0.04,25.4903
80,1.2771,3,0.005,0.004,0.006,0.02,24.3162
80,1.2771,3,0.005,0.004,0.006,0.0,24.9083
80,1.2771,3,0.005,0.004,0.008,0.08,26.4556
80,1.2771,3,0.005,0.004,0.008,0.06,23.0768
80,1.2771,3,0.005,0.004,0.008,0.04,19.7553
80,1.2771,3,0.005,0.004,0.008,0.02,17.2977
80,1.2771,3,0.005,0.004,0.008,0.0,17.1628
81,1.1273,10,0.005,0.01,-0.01,0.08,48.7928
81,1.1273,10,0.005,0.01,-0.01,0.06,50.1896
81,1.1273,10,0.005,0.01,-0.01,0.04,51.4785
81,1.1273,10,0.005,0.01,-0.01,0.02,52.2041
81,1.1273,10,0.005,0.01,-0.01,0.0,52.396
81,1.1273,10,0.005,0.01,-0.008,0.08,45.5063
81,1.1273,10,0.005,0.01,-0.008,0.06,47.2647
81,1.1273,10,0.005,0.01,-0.008,0.04,48.7897
81,1.1273,10,0.005,0.01,-0.008,0.02,49.6666
81,1.1273,10,0.005,0.01,-0.008,0.0,49.9338
81,1.1273,10,0.005,0.01,-0.006,0.08,41.7373
81,1.1273,10,0.005,0.01,-0.006,0.06,43.4666
81,1.1273,10,0.005,0.01,-0.006,0.04,45.4084
81,1.1273,10,0.005,0.01,-0.006,0.02,46.4418
81,1.1273,10,0.005,0.01,-0.006,0.0,46.81
81,1.1273,10,0.005,0.01,-0.004,0.08,37.2003
81,1.1273,10,0.005,0.01,-0.004,0.06,39.1419
81,1.1273,10,0.005,0.01,-0.004,0.04,41.0466
81,1.1273,10,0.005,0.01,-0.004,0.02,42.435
81,1.1273,10,0.005,0.01,-0.004,0.0,42.8469
81,1.1273,10,0.005,0.01,-0.002,0.08,32.7527
81,1.1273,10,0.005,0.01,-0.002,0.06,33.6618
81,1.1273,10,0.005,0.01,-0.002,0.04,35.452
81,1.1273,10,0.005,0.01,-0.002,0.02,37.1821
81,1.1273,10,0.005,0.01,-0.002,0.0,37.8188
81,1.1273,10,0.005,0.01,0.0,0.08,27.7815
81,1.1273,10,0.005,0.01,0.0,0.06,27.9636
81,1.1273,10,0.005,0.01,0.0,0.04,29.0016
81,1.1273,10,0.005,0.01,0.0,0.02,30.7383
81,1.1273,10,0.005,0.01,0.0,0.0,31.4395
81,1.1273,10,0.005,0.01,0.002,0.08,22.7784
81,1.1273,10,0.005,0.01,0.002,0.06,22.1769
81,1.1273,10,0.005,0.01,0.002,0.04,21.8271
81,1.1273,10,0.005,0.01,0.002,0.02,22.351
81,1.1273,10,0.005,0.01,0.002,0.0,23.3462
81,1.1273,10,0.005,0.01,0.004,0.08,18.153
81,1.1273,10,0.005,0.01,0.004,0.06,16.1326
81,1.1273,10,0.005,0.01,0.004,0.04,14.4236
81,1.1273,10,0.005,0.01,0.004,0.02,13.0403
81,1.1273,10,0.005,0.01,0.004,0.0,13.0781
81,1.1273,10,0.005,0.01,0.006,0.08,13.3473
81,1.1273,10,0.005,0.01,0.006,0.06,11.1983
81,1.1273,10,0.005,0.01,0.006,0.04,8.1295
81,1.1273,10,0.005,0.01,0.006,0.02,4.6952
81,1.1273,10,0.005,0.01,0.006,0.0,0.0508
81,1.1273,10,0.005,0.01,0.008,0.08,9.7525
81,1.1273,10,0.005,0.01,0.008,0.06,7.1207
81,1.1273,10,0.005,0.01,0.008,0.04,3.9972
81,1.1273,10,0.005,0.01,0.008,0.02,0.8872
81,1.1273,10,0.005,0.01,0.008,0.0,0.0
82,0.8285,20,0.009,0.004,-0.01,0.08,265.2316
82,0.8285,20,0.009,0.004,-0.01,0.06,267.0905
82,0.8285,20,0.009,0.004,-0.01,0.04,268.4197
82,0.8285,20,0.009,0.004,-0.01,0.02,268.9388
82,0.8285,20,0.009,0.004,-0.01,0.0,269.0987
82,0.8285,20,0.009,0.004,-0.008,0.08,260.7438
82,0.8285,20,0.009,0.004,-0.008,0.06,264.042
82,0.8285,20,0.009,0.004,-0.008,0.04,265.6996
82,0.8285,20,0.009,0.004,-0.008,0.02,266.6711
82,0.8285,20,0.009,0.004,-0.008,0.0,266.9486
82,0.8285,20,0.009,0.004,-0.006,0.08,253.0384
82,0.8285,20,0.009,0.004,-0.006,0.06,258.3376
82,0.8285,20,0.009,0.004,-0.006,0.04,261.559
82,0.8285,20,0.009,0.004,-0.006,0.02,263.0469
82,0.8285,20,0.009,0.004,-0.006,0.0,263.4808
82,0.8285,20,0.009,0.004,-0.004,0.08,242.5129
82,0.8285,20,0.009,0.004,-0.004,0.06,249.7378
82,0.8285,20,0.009,0.004,-0.004,0.04,254.7814
82,0.8285,20,0.009,0.004,-0.004,0.02,257.1011
82,0.8285,20,0.009,0.004,-0.004,0.0,257.8877
82,0.8285,20,0.009,0.004,-0.002,0.08,226.7895
82,0.8285,20,0.009,0.004,-0.002,0.06,236.4122
82,0.8285,20,0.009,0.004,-0.002,0.04,244.1671
82,0.8285,20,0.009,0.004,-0.002,0.02,247.7552
82,0.8285,20,0.009,0.004,-0.002,0.0,248.8669
82,0.8285,20,0.009,0.004,0.0,0.08,204.129
82,0.8285,20,0.009,0.004,0.0,0.06,215.9251
82,0.8285,20,0.009,0.004,0.0,0.04,226.066
82,0.8285,20,0.009,0.004,0.0,0.02,232.5174
82,0.8285,20,0.009,0.004,0.0,0.0,234.3179
82,0.8285,20,0.009,0.004,0.002,0.08,176.5676
82,0.8285,20,0.009,0.004,0.002,0.06,185.6936
82,0.8285,20,0.009,0.004,0.002,0.04,198.7448
82,0.8285,20,0.009,0.004,0.002,0.02,207.7405
82,0.8285,20,0.009,0.004,0.002,0.0,210.8524
82,0.8285,20,0.009,0.004,0.004,0.08,142.6168
82,0.8285,20,0.009,0.004,0.004,0.06,149.3971
82,0.8285,20,0.009,0.004,0.004,0.04,156.7187
82,0.8285,20,0.009,0.004,0.004,0.02,168.2539
82,0.8285,20,0.009,0.004,0.004,0.0,173.0063
82,0.8285,20,0.009,0.004,0.006,0.08,108.8989
82,0.8285,20,0.009,0.004,0.006,0.06,105.8718
82,0.8285,20,0.009,0.004,0.006,0.04,103.735
82,0.8285,20,0.009,0.004,0.006,0.02,106.374
82,0.8285,20,0.009,0.004,0.006,0.0,111.9665
82,0.8285,20,0.009,0.004,0.008,0.08,77.2255
82,0.8285,20,0.009,0.004,0.008,0.06,64.957
82,0.8285,20,0.009,0.004,0.008,0.04,52.5233
82,0.8285,20,0.009,0.004,0.008,0.02,33.709
82,0.8285,20,0.009,0.004,0.008,0.0,13.5185
83,0.7616,16,0.005,0.006,-0.01,0.08,54.2803
83,0.7616,16,0.005,0.006,-0.01,0.06,55.9867
83,0.7616,16,0.005,0.006,-0.01,0.04,57.03
83,0.7616,16,0.005,0.006,-0.01,0.02,57.658
83,0.7616,16,0.005,0.006,-0.01,0.0,57.8625
83,0.7616,16,0.005,0.006,-0.008,0.08,50.8905
83,0.7616,16,0.005,0.006,-0.008,0.06,52.9329
83,0.7616,16,0.005,0.006,-0.008,0.04,54.5654
83,0.7616,16,0.005,0.006,-0.008,0.02,55.3992
83,0.7616,16,0.005,0.006,-0.008,0.0,55.6856
83,0.7616,16,0.005,0.006,-0.006,0.08,46.2943
83,0.7616,16,0.005,0.006,-0.006,0.06,48.8134
83,0.7616,16,0.005,0.006,-0.006,0.04,50.832
83,0.7616,16,0.005,0.006,-0.006,0.02,52.1334
83,0.7616,16,0.005,0.006,-0.006,0.0,52.4959
83,0.7616,16,0.005,0.006,-0.004,0.08,40.5727
83,0.7616,16,0.005,0.006,-0.004,0.06,43.1337
83,0.7616,16,0.005,0.006,-0.004,0.04,45.4892
83,0.7616,16,0.005,0.006,-0.004,0.02,47.2205
83,0.7616,16,0.005,0.006,-0.004,0.0,47.8224
83,0.7616,16,0.005,0.006,-0.002,0.08,34.9382
83,0.7616,16,0.005,0.006,-0.002,0.06,35.6389
83,0.7616,16,0.005,0.006,-0.002,0.04,38.1119
83,0.7616,16,0.005,0.006,-0.002,0.02,40.0932
83,0.7616,16,0.005,0.006,-0.002,0.0,40.9748
83,0.7616,16,0.005,0.006,0.0,0.08,27.9748
83,0.7616,16,0.005,0.006,0.0,0.06,27.2332
83,0.7616,16,0.005,0.006,0.0,0.04,28.5037
83,0.7616,16,0.005,0.006,0.0,0.02,29.6281
83,0.7616,16,0.005,0.006,0.0,0.0,30.9415
83,0.7616,16,0.005,0.006,0.002,0.08,20.6559
83,0.7616,16,0.005,0.006,0.002,0.06,19.0052
83,0.7616,16,0.005,0.006,0.002,0.04,17.7936
83,0.7616,16,0.005,0.006,0.002,0.02,15.6113
83,0.7616,16,0.005,0.006,0.002,0.0,16.2406
83,0.7616,16,0.005,0.006,0.004,0.08,14.483
83,0.7616,16,0.005,0.006,0.004,0.06,11.858
83,0.7616,16,0.005,0.006,0.004,0.04,8.666
83,0.7616,16,0.005,0.006,0.004,0.02,4.0178
83,0.7616,16,0.005,0.006,0.004,0.0,0.0
83,0.7616,16,0.005,0.006,0.006,0.08,9.4941
83,0.7616,16,0.005,0.006,0.006,0.06,6.4419
83,0.7616,16,0.005,0.006,0.006,0.04,3.0286
83,0.7616,16,0.005,0.006,0.006,0.02,0.2969
83,0.7616,16,0.005,0.006,0.006,0.0,0.0
83,0.7616,16,0.005,0.006,0.008,0.08,5.4476
83,0.7616,16,0.005,0.006,0.008,0.06,3.1114
83,0.7616,16,0.005,0.006,0.008,0.04,0.7424
83,0.7616,16,0.005,0.006,0.008,0.02,0.0022
83,0.7616,16,0.005,0.006,0.008,0.0,0.0
84,0.8424,9,0.009,0.004,-0.01,0.08,112.2301
84,0.8424,9,0.009,0.004,-0.01,0.06,116.3607
84,0.8424,9,0.009,0.004,-0.01,0.04,118.945
84,0.8424,9,0.009,0.004,-0.01,0.02,120.5336
84,0.8424,9,0.009,0.004,-0.01,0.0,120.9928
84,0.8424,9,0.009,0.004,-0.008,0.08,106.1539
84,0.8424,9,0.009,0.004,-0.008,0.06,110.0474
84,0.8424,9,0.009,0.004,-0.008,0.04,113.0482
84,0.8424,9,0.009,0.004,-0.008,0.02,115.176
84,0.8424,9,0.009,0.004,-0.008,0.0,115.6791
84,0.8424,9,0.009,0.004,-0.006,0.08,98.1668
84,0.8424,9,0.009,0.004,-0.006,0.06,102.0877
84,0.8424,9,0.009,0.004,-0.006,0.04,106.0399
84,0.8424,9,0.009,0.004,-0.006,0.02,108.4151
84,0.8424,9,0.009,0.004,-0.006,0.0,109.0973
84,0.8424,9,0.009,0.004,-0.004,0.08,88.9067
84,0.8424,9,0.009,0.004,-0.004,0.06,93.2681
84,0.8424,9,0.009,0.004,-0.004,0.04,97.3161
84,0.8424,9,0.009,0.004,-0.004,0.02,100.0265
84,0.8424,9,0.009,0.004,-0.004,0.0,100.945
84,0.8424,9,0.009,0.004,-0.002,0.08,79.2264
84,0.8424,9,0.009,0.004,-0.002,0.06,81.8672
84,0.8424,9,0.009,0.004,-0.002,0.04,86.4158
84,0.8424,9,0.009,0.004,-0.002,0.02,89.7381
84,0.8424,9,0.009,0.004,-0.002,0.0,90.8474
84,0.8424,9,0.009,0.004,0.0,0.08,68.4218
84,0.8424,9,0.009,0.004,0.0,0.06,69.9302
84,0.8424,9,0.009,0.004,0.0,0.04,72.9435
84,0.8424,9,0.009,0.004,0.0,0.02,76.7816
84,0.8424,9,0.009,0.004,0.0,0.0,78.3403
84,0.8424,9,0.009,0.004,0.002,0.08,57.3146
84,0.8424,9,0.009,0.004,0.002,0.06,58.2791
84,0.8424,9,0.009,0.004,0.002,0.04,58.7536
84,0.8424,9,0.009,0.004,0.002,0.02,61.0331
84,0.8424,9,0.009,0.004,0.002,0.0,62.8487
84,0.8424,9,0.009,0.004,0.004,0.08,47.3458
84,0.8424,9,0.009,0.004,0.004,0.06,44.9539
84,0.8424,9,0.009,0.004,0.004,0.04,42.1886
84,0.8424,9,0.009,0.004,0.004,0.02,42.0895
84,0.8424,9,0.009,0.004,0.004,0.0,43.6604
84,0.8424,9,0.009,0.004,0.006,0.08,36.8895
84,0.8424,9,0.009,0.004,0.006,0.06,32.6412
84,0.8424,9,0.009,0.004,0.006,0.04,27.6582
84,0.8424,9,0.009,0.004,0.006,0.02,21.5894
84,0.8424,9,0.009,0.004,0.006,0.0,19.8934
84,0.8424,9,0.009,0.004,0.008,0.08,27.6063
84,0.8424,9,0.009,0.004,0.008,0.06,22.6167
84,0.8424,9,0.009,0.004,0.008,0.04,15.7386
84,0.8424,9,0.009,0.004,0.008,0.02,6.9527
84,0.8424,9,0.009,0.004,0.008,0.0,0.0
85,0.9811,12,0.009,0.004,-0.01,0.08,178.7264
85,0.9811,12,0.009,0.004,-0.01,0.06,182.3904
85,0.9811,12,0.009,0.004,-0.01,0.04,184.6692
85,0.9811,12,0.009,0.004,-0.01,0.02,185.8926
85,0.9811,12,0.009,0.004,-0.01,0.0,186.302
85,0.9811,12,0.009,0.004,-0.008,0.08,171.6404
85,0.9811,12,0.009,0.004,-0.008,0.06,176.8001
85,0.9811,12,0.009,0.004,-0.008,0.04,179.6393
85,0.9811,12,0.009,0.004,-0.008,0.02,181.3261
85,0.9811,12,0.009,0.004,-0.008,0.0,181.8479
85,0.9811,12,0.009,0.004,-0.006,0.08,163.0922
85,0.9811,12,0.009,0.004,-0.006,0.06,168.636
85,0.9811,12,0.009,0.004,-0.006,0.04,173.0901
85,0.9811,12,0.009,0.004,-0.006,0.02,175.1836
85,0.9811,12,0.009,0.004,-0.006,0.0,175.9192
85,0.9811,12,0.009,0.004,-0.004,0.08,152.7419
85,0.9811,12,0.009,0.004,-0.004,0.06,158.7988
85,0.9811,12,0.009,0.004,-0.004,0.04,164.0055
85,0.9811,12,0.009,0.004,-0.004,0.02,166.9832
85,0.9811,12,0.009,0.004,-0.004,0.0,168.0275
85,0.9811,12,0.009,0.004,-0.002,0.08,139.666
85,0.9811,12,0.009,0.004,-0.002,0.06,146.4461
85,0.9811,12,0.009,0.004,-0.002,0.04,152.3474
85,0.9811,12,0.009,0.004,-0.002,0.02,156.4093
85,0.9811,12,0.009,0.004,-0.002,0.0,157.5229
85,0.9811,12,0.009,0.004,0.0,0.08,123.423
85,0.9811,12,0.009,0.004,0.0,0.06,130.663
85,0.9811,12,0.009,0.004,0.0,0.04,136.796
85,0.9811,12,0.009,0.004,0.0,0.02,141.9876
85,0.9811,12,0.009,0.004,0.0,0.0,143.5403
85,0.9811,12,0.009,0.004,0.002,0.08,107.1769
85,0.9811,12,0.009,0.004,0.002,0.06,110.6215
85,0.9811,12,0.009,0.004,0.002,0.04,115.7838
85,0.9811,12,0.009,0.004,0.002,0.02,122.6371
85,0.9811,12,0.009,0.004,0.002,0.0,124.9282
85,0.9811,12,0.009,0.004,0.004,0.08,88.5451
85,0.9811,12,0.009,0.004,0.004,0.06,88.4073
85,0.9811,12,0.009,0.004,0.004,0.04,91.717
85,0.9811,12,0.009,0.004,0.004,0.02,97.0246
85,0.9811,12,0.009,0.004,0.004,0.0,100.1537
85,0.9811,12,0.009,0.004,0.006,0.08,70.0361
85,0.9811,12,0.009,0.004,0.006,0.06,67.2831
85,0.9811,12,0.009,0.004,0.006,0.04,64.8658
85,0.9811,12,0.009,0.004,0.006,0.02,64.4798
85,0.9811,12,0.009,0.004,0.006,0.0,67.1767
85,0.9811,12,0.009,0.004,0.008,0.08,53.0195
85,0.9811,12,0.009,0.004,0.008,0.06,47.0488
85,0.9811,12,0.009,0.004,0.008,0.04,38.1029
85,0.9811,12,0.009,0.004,0.008,0.02,28.6294
85,0.9811,12,0.009,0.004,0.008,0.0,23.2811
86,1.069,20,0.009,0.004,-0.01,0.08,344.2719
86,1.069,20,0.009,0.004,-0.01,0.06,346.4394
86,1.069,20,0.009,0.004,-0.01,0.04,347.4554
86,1.069,20,0.009,0.004,-0.01,0.02,348.0478
86,1.069,20,0.009,0.004,-0.01,0.0,348.2321
86,1.069,20,0.009,0.004,-0.008,0.08,339.637
86,1.069,20,0.009,0.004,-0.008,0.06,343.0437
86,1.069,20,0.009,0.004,-0.008,0.04,344.8941
86,1.069,20,0.009,0.004,-0.008,0.02,345.775
86,1.069,20,0.009,0.004,-0.008,0.0,346.082
86,1.069,20,0.009,0.004,-0.006,0.08,331.9544
86,1.069,20,0.009,0.004,-0.006,0.06,337.6349
86,1.069,20,0.009,0.004,-0.006,0.04,340.5972
86,1.069,20,0.009,0.004,-0.006,0.02,342.1156
86,1.069,20,0.009,0.004,-0.006,0.0,342.6142
86,1.069,20,0.009,0.004,-0.004,0.08,320.4365
86,1.069,20,0.009,0.004,-0.004,0.06,329.0703
86,1.069,20,0.009,0.004,-0.004,0.04,334.0307
86,1.069,20,0.009,0.004,-0.004,0.02,336.2704
86,1.069,20,0.009,0.004,-0.004,0.0,337.0211
86,1.069,20,0.009,0.004,-0.002,0.08,303.9162
86,1.069,20,0.009,0.004,-0.002,0.06,315.2319
86,1.069,20,0.009,0.004,-0.002,0.04,323.0924
86,1.069,20,0.009,0.004,-0.002,0.02,326.9024
86,1.069,20,0.009,0.004,-0.002,0.0,328.0003
86,1.069,20,0.009,0.004,0.0,0.08,280.4341
86,1.069,20,0.009,0.004,0.0,0.06,294.0146
86,1.069,20,0.009,0.004,0.0,0.04,305.6909
86,1.069,20,0.009,0.004,0.0,0.02,311.737
86,1.069,20,0.009,0.004,0.0,0.0,313.4513
86,1.069,20,0.009,0.004,0.002,0.08,249.1315
86,1.069,20,0.009,0.004,0.002,0.06,262.6622
86,1.069,20,0.009,0.004,0.002,0.04,278.1826
86,1.069,20,0.009,0.004,0.002,0.02,286.9257
86,1.069,20,0.009,0.004,0.002,0.0,289.9858
86,1.069,20,0.009,0.004,0.004,0.08,210.2976
86,1.069,20,0.009,0.004,0.004,0.06,220.8973
86,1.069,20,0.009,0.004,0.004,0.04,233.6327
86,1.069,20,0.009,0.004,0.004,0.02,247.2104
86,1.069,20,0.009,0.004,0.004,0.0,252.1397
